view_id,user_id,content_title,dialect,watch_duration_sec,device_type,timestamp,region
2505,280,Desi Londe,Rajasthani,1690,Web,2026-01-20 20:45:00.191801,Haryana
2506,379,Ghatak,Rajasthani,365,Mobile,2026-01-12 13:36:33.282512,Rajasthan
2507,167,Ghatak,Bhojpuri,2521,Web,2026-01-13 12:27:52.888391,Haryana
2508,247,Padharo Mhare Des,Rajasthani,448,Web,2026-01-16 03:31:57.052844,Haryana
2509,230,Padharo Mhare Des,Rajasthani,1653,Web,2026-01-18 02:38:36.222363,Haryana
2510,146,Nirahua Hindustani,Bhojpuri,2762,Web,2026-01-18 15:38:59.181924,Rajasthan
2511,379,Nirahua Hindustani,Rajasthani,1959,SmartTV,2026-01-09 12:11:09.521830,UP
2512,302,Kesariya Balam,Rajasthani,2261,SmartTV,2026-01-09 23:32:21.239992,Rajasthan
2513,415,Desi Londe,Haryanvi,1402,Web,2026-01-15 19:26:59.429899,Rajasthan
2514,388,Ghatak,Bhojpuri,2439,Mobile,2026-01-12 11:37:51.597037,Bihar
2515,343,Bol Radha Bol,Haryanvi,746,Web,2026-01-16 20:54:34.435735,Haryana
2516,490,Bol Radha Bol,Bhojpuri,142,Mobile,2026-01-15 11:45:47.017928,Haryana
2517,486,Nirahua Hindustani,Rajasthani,975,Mobile,2026-01-13 05:25:17.479620,Rajasthan
2518,301,Desi Londe,Rajasthani,2754,Web,2026-01-21 10:27:48.954413,Haryana
2519,356,Ghatak,Rajasthani,1172,SmartTV,2026-01-15 13:19:01.719412,Delhi
2520,336,Desi Londe,Rajasthani,706,Mobile,2026-01-16 01:37:10.585419,Haryana
2521,316,Padharo Mhare Des,Haryanvi,1406,Mobile,2026-01-08 15:48:55.690714,Delhi
2522,473,Nirahua Hindustani,Haryanvi,3303,Web,2026-01-10 13:17:35.735419,Rajasthan
2523,499,Bol Radha Bol,Haryanvi,3207,SmartTV,2026-01-18 04:56:58.771924,UP
2524,130,Nirahua Hindustani,Haryanvi,3378,Mobile,2026-01-17 05:29:15.524198,Delhi
2525,211,Ghatak,Bhojpuri,1355,Mobile,2026-01-16 10:59:11.820158,Rajasthan
2526,168,Bol Radha Bol,Rajasthani,3148,SmartTV,2026-01-13 08:29:34.934880,UP
2527,5,Ghatak,Haryanvi,263,Web,2026-01-10 08:53:05.683845,UP
2528,248,Ghatak,Haryanvi,1541,Web,2026-01-18 17:24:17.300778,Rajasthan
2529,15,Bol Radha Bol,Bhojpuri,118,SmartTV,2026-01-17 12:01:36.459517,Haryana
2530,326,Padharo Mhare Des,Rajasthani,2464,Web,2026-01-18 03:40:40.911078,Delhi
2531,456,Desi Londe,Haryanvi,821,Web,2026-01-13 05:19:11.929205,Haryana
2532,146,Padharo Mhare Des,Rajasthani,3270,Web,2026-01-16 04:29:18.265014,Haryana
2533,330,Bol Radha Bol,Bhojpuri,3096,Mobile,2026-01-17 12:27:41.903066,Rajasthan
2534,136,Desi Londe,Rajasthani,2326,Mobile,2026-01-09 07:58:06.536031,Haryana
2535,446,Bol Radha Bol,Haryanvi,1957,SmartTV,2026-01-08 00:32:20.611055,UP
2536,318,Padharo Mhare Des,Haryanvi,1497,SmartTV,2026-01-18 02:34:26.828816,Rajasthan
2537,483,Padharo Mhare Des,Haryanvi,370,Web,2026-01-20 11:39:30.630621,UP
2538,378,Nirahua Hindustani,Haryanvi,2807,Web,2026-01-20 08:37:02.556936,UP
2539,497,Padharo Mhare Des,Rajasthani,687,Mobile,2026-01-18 04:40:08.526687,Delhi
2540,16,Ghatak,Bhojpuri,1169,Mobile,2026-01-13 02:45:57.153456,Delhi
2541,46,Nirahua Hindustani,Haryanvi,1521,Web,2026-01-19 11:23:18.597057,Delhi
2542,480,Nirahua Hindustani,Rajasthani,2549,Mobile,2026-01-21 15:49:08.504142,Bihar
2543,387,Padharo Mhare Des,Haryanvi,527,SmartTV,2026-01-12 16:20:08.455325,UP
2544,42,Padharo Mhare Des,Bhojpuri,3472,SmartTV,2026-01-20 15:22:36.793848,Bihar
2545,271,Padharo Mhare Des,Bhojpuri,3061,Web,2026-01-16 09:50:08.353179,Delhi
2546,65,Padharo Mhare Des,Haryanvi,3483,SmartTV,2026-01-15 20:08:45.037553,Bihar
2547,295,Desi Londe,Haryanvi,2157,Web,2026-01-21 19:38:34.234539,Bihar
2548,213,Ghatak,Haryanvi,546,SmartTV,2026-01-15 21:20:23.439793,Delhi
2549,134,Ghatak,Bhojpuri,1181,Mobile,2026-01-11 22:12:46.899216,Rajasthan
2550,342,Bol Radha Bol,Bhojpuri,669,Mobile,2026-01-19 15:27:16.452604,Bihar
2551,345,Bol Radha Bol,Haryanvi,324,Web,2026-01-11 00:37:01.189733,Haryana
2552,62,Bol Radha Bol,Haryanvi,791,Mobile,2026-01-17 01:44:50.127892,Haryana
2553,400,Padharo Mhare Des,Rajasthani,2778,Web,2026-01-15 15:49:45.365234,Rajasthan
2554,79,Desi Londe,Rajasthani,3249,Web,2026-01-11 05:49:54.829587,Delhi
2555,271,Kesariya Balam,Bhojpuri,2398,SmartTV,2026-01-15 14:55:13.349820,Rajasthan
2556,344,Nirahua Hindustani,Bhojpuri,2958,SmartTV,2026-01-10 22:20:11.202677,Delhi
2557,372,Bol Radha Bol,Haryanvi,3269,Mobile,2026-01-15 19:12:25.878382,Bihar
2558,85,Desi Londe,Rajasthani,173,Mobile,2026-01-18 20:52:57.129552,Delhi
2559,418,Nirahua Hindustani,Haryanvi,2321,SmartTV,2026-01-17 12:50:53.790650,Haryana
2560,425,Desi Londe,Rajasthani,3336,Mobile,2026-01-16 03:35:39.651102,UP
2561,355,Padharo Mhare Des,Haryanvi,2205,SmartTV,2026-01-19 21:10:23.960310,Bihar
2562,497,Bol Radha Bol,Bhojpuri,1756,Web,2026-01-12 15:43:33.335030,Delhi
2563,423,Bol Radha Bol,Bhojpuri,3506,Mobile,2026-01-17 02:13:33.007973,Bihar
2564,389,Kesariya Balam,Haryanvi,1091,Mobile,2026-01-13 04:02:11.793798,Rajasthan
2565,452,Padharo Mhare Des,Haryanvi,2162,Web,2026-01-16 19:54:23.286209,Bihar
2566,145,Desi Londe,Rajasthani,337,Web,2026-01-11 14:12:47.183835,Haryana
2567,425,Padharo Mhare Des,Bhojpuri,1315,SmartTV,2026-01-16 10:58:07.489485,UP
2568,271,Bol Radha Bol,Haryanvi,769,SmartTV,2026-01-15 22:21:31.882567,Rajasthan
2569,248,Nirahua Hindustani,Rajasthani,3363,Web,2026-01-08 23:09:17.499776,Delhi
2570,297,Padharo Mhare Des,Bhojpuri,650,SmartTV,2026-01-12 14:27:27.916153,Bihar
2571,16,Ghatak,Bhojpuri,2649,Mobile,2026-01-10 18:00:53.808128,UP
2572,221,Ghatak,Haryanvi,1503,Web,2026-01-19 16:45:55.502688,Haryana
2573,431,Bol Radha Bol,Rajasthani,530,Web,2026-01-16 21:28:19.101719,Bihar
2574,361,Bol Radha Bol,Rajasthani,2422,SmartTV,2026-01-21 00:19:23.792368,Haryana
2575,262,Kesariya Balam,Haryanvi,1098,Web,2026-01-13 02:59:56.403686,Delhi
2576,117,Ghatak,Rajasthani,834,Web,2026-01-18 00:41:39.391416,Haryana
2577,120,Desi Londe,Bhojpuri,1886,Mobile,2026-01-11 19:44:17.228217,Bihar
2578,495,Nirahua Hindustani,Rajasthani,3471,Mobile,2026-01-20 03:44:48.794719,UP
2579,126,Ghatak,Rajasthani,580,Web,2026-01-19 14:55:37.560898,Delhi
2580,252,Desi Londe,Bhojpuri,3126,Mobile,2026-01-19 09:05:04.372410,Delhi
2581,283,Padharo Mhare Des,Haryanvi,261,Web,2026-01-14 02:46:29.221566,Bihar
2582,471,Bol Radha Bol,Haryanvi,321,Web,2026-01-20 20:36:58.475914,Rajasthan
2583,368,Desi Londe,Rajasthani,2737,Web,2026-01-12 12:47:51.040283,Haryana
2584,130,Ghatak,Bhojpuri,3213,SmartTV,2026-01-13 20:47:49.741914,Delhi
2585,244,Desi Londe,Haryanvi,455,Mobile,2026-01-15 00:48:46.640339,Haryana
2586,394,Nirahua Hindustani,Bhojpuri,1829,SmartTV,2026-01-19 23:41:58.188446,Bihar
2587,404,Nirahua Hindustani,Bhojpuri,2736,SmartTV,2026-01-16 11:32:39.398165,Bihar
2588,8,Kesariya Balam,Rajasthani,1491,Web,2026-01-17 14:57:28.470019,Rajasthan
2589,66,Ghatak,Rajasthani,3084,Mobile,2026-01-11 08:12:08.838892,Haryana
2590,193,Nirahua Hindustani,Haryanvi,85,SmartTV,2026-01-14 22:52:05.832219,UP
2591,267,Kesariya Balam,Haryanvi,3386,Mobile,2026-01-14 23:17:20.584126,Delhi
2592,343,Nirahua Hindustani,Bhojpuri,2241,Web,2026-01-13 17:50:55.816775,UP
2593,341,Desi Londe,Rajasthani,2220,Mobile,2026-01-21 05:07:11.631573,Haryana
2594,252,Desi Londe,Bhojpuri,2521,Mobile,2026-01-18 20:54:12.672202,UP
2595,325,Ghatak,Bhojpuri,2111,SmartTV,2026-01-19 05:04:16.412902,Haryana
2596,86,Desi Londe,Rajasthani,2980,Web,2026-01-15 01:49:42.011467,Rajasthan
2597,482,Desi Londe,Bhojpuri,2151,Web,2026-01-13 04:05:10.704808,Rajasthan
2598,126,Bol Radha Bol,Rajasthani,1689,Mobile,2026-01-21 02:27:27.842145,Delhi
2599,328,Bol Radha Bol,Bhojpuri,2548,Mobile,2026-01-19 03:10:02.933556,UP
2600,175,Desi Londe,Haryanvi,1804,Mobile,2026-01-10 05:34:54.499588,Delhi
2601,381,Kesariya Balam,Bhojpuri,1039,Web,2026-01-15 13:26:27.546124,Bihar
2602,396,Kesariya Balam,Rajasthani,916,Web,2026-01-08 10:46:31.582617,Rajasthan
2603,466,Kesariya Balam,Bhojpuri,1324,Mobile,2026-01-08 21:28:31.763632,Delhi
2604,108,Padharo Mhare Des,Bhojpuri,2380,SmartTV,2026-01-19 12:21:24.194878,Haryana
2605,439,Desi Londe,Bhojpuri,1496,Web,2026-01-13 01:03:52.890149,Delhi
2606,286,Kesariya Balam,Haryanvi,1657,SmartTV,2026-01-21 11:44:24.881157,UP
2607,136,Desi Londe,Rajasthani,1031,Web,2026-01-12 18:50:06.063558,UP
2608,341,Nirahua Hindustani,Rajasthani,1161,SmartTV,2026-01-19 12:01:05.921633,Delhi
2609,421,Desi Londe,Rajasthani,2456,Mobile,2026-01-09 15:25:52.779156,Rajasthan
2610,323,Bol Radha Bol,Rajasthani,2054,Mobile,2026-01-16 04:17:35.949091,Bihar
2611,204,Ghatak,Rajasthani,3290,SmartTV,2026-01-21 15:53:52.300492,Haryana
2612,153,Bol Radha Bol,Rajasthani,2721,Web,2026-01-11 09:15:09.986071,Haryana
2613,203,Desi Londe,Haryanvi,540,Mobile,2026-01-21 21:34:17.890789,Bihar
2614,368,Desi Londe,Bhojpuri,1820,Mobile,2026-01-18 09:25:43.534897,Delhi
2615,27,Padharo Mhare Des,Bhojpuri,992,Mobile,2026-01-21 10:12:26.025761,UP
2616,341,Nirahua Hindustani,Bhojpuri,3288,Web,2026-01-20 17:41:22.908398,Rajasthan
2617,297,Ghatak,Rajasthani,3490,SmartTV,2026-01-11 18:37:17.936275,Delhi
2618,474,Padharo Mhare Des,Rajasthani,3290,SmartTV,2026-01-19 09:44:03.546123,Delhi
2619,416,Padharo Mhare Des,Haryanvi,2999,Web,2026-01-14 23:04:42.780495,Haryana
2620,215,Ghatak,Rajasthani,510,Web,2026-01-21 10:11:14.283498,Haryana
2621,268,Kesariya Balam,Haryanvi,216,Mobile,2026-01-15 07:08:33.274749,Delhi
2622,259,Bol Radha Bol,Bhojpuri,2473,Web,2026-01-11 08:46:51.249374,Delhi
2623,133,Nirahua Hindustani,Bhojpuri,1460,Web,2026-01-15 12:05:01.996996,UP
2624,26,Nirahua Hindustani,Rajasthani,2842,Web,2026-01-15 19:24:50.360672,Haryana
2625,267,Kesariya Balam,Bhojpuri,416,SmartTV,2026-01-13 15:44:54.015137,Haryana
2626,19,Bol Radha Bol,Haryanvi,2264,Mobile,2026-01-21 17:28:34.019042,Haryana
2627,222,Nirahua Hindustani,Haryanvi,2810,SmartTV,2026-01-20 03:57:14.917945,UP
2628,249,Padharo Mhare Des,Rajasthani,1556,SmartTV,2026-01-11 13:38:44.305754,Haryana
2629,422,Padharo Mhare Des,Bhojpuri,1873,SmartTV,2026-01-15 08:33:48.442522,Bihar
2630,302,Padharo Mhare Des,Rajasthani,1804,Mobile,2026-01-17 19:21:28.479649,UP
2631,433,Kesariya Balam,Haryanvi,2289,SmartTV,2026-01-12 18:15:30.989112,Delhi
2632,113,Ghatak,Haryanvi,1034,SmartTV,2026-01-11 17:28:18.427974,Delhi
2633,420,Ghatak,Haryanvi,2564,Web,2026-01-20 03:27:44.035262,Haryana
2634,19,Padharo Mhare Des,Haryanvi,587,Mobile,2026-01-17 14:27:27.071151,Rajasthan
2635,386,Bol Radha Bol,Haryanvi,737,Mobile,2026-01-12 11:55:42.583876,Bihar
2636,397,Padharo Mhare Des,Haryanvi,1442,Mobile,2026-01-09 04:28:06.621928,UP
2637,256,Nirahua Hindustani,Bhojpuri,1591,Mobile,2026-01-10 07:35:41.747751,Haryana
2638,263,Nirahua Hindustani,Haryanvi,1433,SmartTV,2026-01-17 01:06:29.093446,Delhi
2639,203,Padharo Mhare Des,Rajasthani,708,Mobile,2026-01-17 09:13:02.775280,UP
2640,365,Padharo Mhare Des,Rajasthani,15,Web,2026-01-15 03:20:09.656039,UP
2641,413,Ghatak,Rajasthani,800,SmartTV,2026-01-17 04:08:01.796380,Bihar
2642,396,Padharo Mhare Des,Bhojpuri,2415,SmartTV,2026-01-11 00:55:59.890193,Bihar
2643,458,Ghatak,Bhojpuri,916,Mobile,2026-01-21 23:15:01.940259,UP
2644,275,Nirahua Hindustani,Bhojpuri,1377,SmartTV,2026-01-15 11:18:34.849991,Rajasthan
2645,17,Padharo Mhare Des,Haryanvi,1086,Web,2026-01-14 19:42:20.006778,Rajasthan
2646,8,Padharo Mhare Des,Rajasthani,889,SmartTV,2026-01-18 16:24:49.158206,Haryana
2647,116,Desi Londe,Rajasthani,1888,Mobile,2026-01-21 13:15:58.645806,Delhi
2648,267,Kesariya Balam,Bhojpuri,1310,Web,2026-01-12 09:29:36.059613,Rajasthan
2649,102,Kesariya Balam,Bhojpuri,449,Mobile,2026-01-10 14:51:45.635704,Bihar
2650,257,Nirahua Hindustani,Bhojpuri,2784,Web,2026-01-09 06:40:13.076397,Bihar
2651,412,Kesariya Balam,Rajasthani,39,SmartTV,2026-01-21 17:23:11.834289,Bihar
2652,395,Bol Radha Bol,Bhojpuri,3164,SmartTV,2026-01-15 04:12:12.645835,UP
2653,382,Nirahua Hindustani,Rajasthani,1256,Mobile,2026-01-19 00:48:37.370713,Rajasthan
2654,73,Nirahua Hindustani,Haryanvi,89,Mobile,2026-01-09 05:56:45.365294,UP
2655,411,Ghatak,Rajasthani,1975,Mobile,2026-01-19 22:28:51.073848,Haryana
2656,41,Desi Londe,Haryanvi,799,Web,2026-01-18 01:38:45.896616,Rajasthan
2657,80,Padharo Mhare Des,Haryanvi,644,SmartTV,2026-01-19 21:28:38.189097,Rajasthan
2658,71,Padharo Mhare Des,Bhojpuri,1082,SmartTV,2026-01-12 16:12:44.739762,Delhi
2659,497,Desi Londe,Rajasthani,1315,Web,2026-01-09 19:10:54.098659,Haryana
2660,488,Bol Radha Bol,Bhojpuri,2731,SmartTV,2026-01-08 10:25:10.929526,Delhi
2661,299,Nirahua Hindustani,Bhojpuri,494,Web,2026-01-19 12:19:43.821916,Bihar
2662,499,Nirahua Hindustani,Haryanvi,3339,Web,2026-01-09 23:45:36.750943,Bihar
2663,391,Desi Londe,Haryanvi,1494,Mobile,2026-01-09 23:32:10.713243,UP
2664,256,Desi Londe,Bhojpuri,1858,SmartTV,2026-01-11 03:49:30.282596,UP
2665,84,Desi Londe,Haryanvi,735,Web,2026-01-19 11:04:33.388463,Rajasthan
2666,335,Nirahua Hindustani,Rajasthani,2355,Mobile,2026-01-17 13:24:54.389402,Bihar
2667,172,Nirahua Hindustani,Haryanvi,2908,Web,2026-01-18 23:02:12.195231,Haryana
2668,170,Desi Londe,Haryanvi,248,SmartTV,2026-01-12 10:18:18.561793,UP
2669,258,Kesariya Balam,Rajasthani,824,Web,2026-01-10 22:31:22.192463,Bihar
2670,92,Desi Londe,Haryanvi,824,SmartTV,2026-01-21 17:07:23.953085,Bihar
2671,468,Ghatak,Bhojpuri,1598,Mobile,2026-01-08 16:00:44.161398,Rajasthan
2672,381,Padharo Mhare Des,Rajasthani,2720,Web,2026-01-08 13:21:28.914041,Haryana
2673,258,Padharo Mhare Des,Bhojpuri,534,Mobile,2026-01-16 16:13:05.721714,Haryana
2674,234,Padharo Mhare Des,Rajasthani,103,Web,2026-01-09 06:58:31.205719,UP
2675,372,Ghatak,Rajasthani,1446,Web,2026-01-20 13:28:51.609565,Bihar
2676,149,Padharo Mhare Des,Bhojpuri,42,Mobile,2026-01-18 20:38:48.101006,Rajasthan
2677,411,Padharo Mhare Des,Haryanvi,2184,SmartTV,2026-01-12 05:57:20.442551,UP
2678,291,Nirahua Hindustani,Bhojpuri,274,SmartTV,2026-01-14 04:37:44.322081,Delhi
2679,179,Bol Radha Bol,Haryanvi,778,Mobile,2026-01-18 23:56:02.735064,Delhi
2680,154,Bol Radha Bol,Bhojpuri,3261,Web,2026-01-15 09:33:58.972215,Delhi
2681,427,Kesariya Balam,Rajasthani,1111,SmartTV,2026-01-10 22:30:40.366805,Delhi
2682,80,Padharo Mhare Des,Rajasthani,3062,Web,2026-01-10 13:53:48.427973,Delhi
2683,193,Bol Radha Bol,Bhojpuri,3592,SmartTV,2026-01-15 02:53:02.502502,Haryana
2684,27,Nirahua Hindustani,Haryanvi,3076,SmartTV,2026-01-11 17:51:42.851864,Bihar
2685,52,Desi Londe,Bhojpuri,1023,SmartTV,2026-01-13 09:01:14.441442,Haryana
2686,363,Ghatak,Rajasthani,104,SmartTV,2026-01-10 21:20:05.067491,Bihar
2687,290,Bol Radha Bol,Rajasthani,666,Mobile,2026-01-10 06:31:19.654750,Delhi
2688,430,Bol Radha Bol,Haryanvi,3522,Web,2026-01-21 19:12:43.347197,Rajasthan
2689,389,Desi Londe,Haryanvi,3485,Mobile,2026-01-14 21:54:47.235433,Delhi
2690,270,Padharo Mhare Des,Haryanvi,1429,SmartTV,2026-01-13 08:12:44.773994,UP
2691,1,Padharo Mhare Des,Rajasthani,2264,Web,2026-01-13 05:45:34.929657,UP
2692,92,Nirahua Hindustani,Bhojpuri,3267,Mobile,2026-01-19 21:15:20.710384,Bihar
2693,243,Padharo Mhare Des,Bhojpuri,656,SmartTV,2026-01-11 11:43:52.822550,Rajasthan
2694,153,Ghatak,Rajasthani,1609,Web,2026-01-11 19:16:28.389255,Bihar
2695,361,Padharo Mhare Des,Rajasthani,2139,Mobile,2026-01-13 06:26:04.020206,Delhi
2696,430,Nirahua Hindustani,Haryanvi,2847,Mobile,2026-01-13 06:57:42.323897,Delhi
2697,372,Ghatak,Bhojpuri,126,Mobile,2026-01-12 23:06:45.524953,UP
2698,175,Bol Radha Bol,Bhojpuri,2014,Mobile,2026-01-21 21:55:40.200452,Delhi
2699,3,Ghatak,Haryanvi,709,SmartTV,2026-01-16 13:39:10.949061,Haryana
2700,217,Bol Radha Bol,Rajasthani,2910,Mobile,2026-01-13 21:22:38.589248,Bihar
2701,192,Desi Londe,Haryanvi,3398,Web,2026-01-15 03:05:18.021858,Haryana
2702,436,Bol Radha Bol,Rajasthani,3506,Web,2026-01-13 18:35:14.548013,Haryana
2703,413,Padharo Mhare Des,Rajasthani,2272,Web,2026-01-10 00:40:20.001626,Bihar
2704,226,Bol Radha Bol,Haryanvi,3,Web,2026-01-08 13:26:31.576967,Bihar
2705,133,Nirahua Hindustani,Haryanvi,990,Mobile,2026-01-11 01:20:39.812514,Bihar
2706,394,Desi Londe,Haryanvi,3135,SmartTV,2026-01-10 08:58:49.935154,Bihar
2707,316,Nirahua Hindustani,Rajasthani,2605,Web,2026-01-17 21:14:00.684487,Haryana
2708,474,Padharo Mhare Des,Haryanvi,3111,SmartTV,2026-01-14 13:42:04.511597,Rajasthan
2709,187,Bol Radha Bol,Rajasthani,861,Web,2026-01-21 04:23:26.980360,Rajasthan
2710,393,Padharo Mhare Des,Rajasthani,1596,Web,2026-01-17 16:23:09.199553,Haryana
2711,498,Desi Londe,Rajasthani,1682,SmartTV,2026-01-11 23:46:59.123011,Rajasthan
2712,432,Ghatak,Bhojpuri,144,Mobile,2026-01-12 19:53:26.484493,Bihar
2713,70,Nirahua Hindustani,Haryanvi,863,Mobile,2026-01-21 15:31:07.767854,Bihar
2714,284,Bol Radha Bol,Haryanvi,2710,SmartTV,2026-01-12 07:58:48.040764,Delhi
2715,402,Nirahua Hindustani,Bhojpuri,1666,Web,2026-01-21 00:49:28.621907,Rajasthan
2716,335,Kesariya Balam,Bhojpuri,490,SmartTV,2026-01-14 20:39:45.034246,Rajasthan
2717,231,Padharo Mhare Des,Rajasthani,3344,Mobile,2026-01-19 12:32:43.367160,Haryana
2718,321,Kesariya Balam,Haryanvi,1781,Mobile,2026-01-08 04:30:56.909630,Haryana
2719,372,Bol Radha Bol,Bhojpuri,475,Web,2026-01-18 22:38:04.390663,UP
2720,66,Bol Radha Bol,Rajasthani,2003,Mobile,2026-01-17 02:39:41.184941,UP
2721,416,Ghatak,Haryanvi,1571,Web,2026-01-08 04:59:16.171649,Haryana
2722,264,Ghatak,Rajasthani,611,Web,2026-01-21 18:59:16.529546,Bihar
2723,367,Ghatak,Haryanvi,3317,Web,2026-01-21 22:09:32.058097,Haryana
2724,374,Ghatak,Rajasthani,2779,Web,2026-01-16 06:47:17.727692,UP
2725,339,Kesariya Balam,Rajasthani,47,SmartTV,2026-01-14 14:29:25.109093,Haryana
2726,460,Padharo Mhare Des,Bhojpuri,1620,Mobile,2026-01-16 07:49:44.944283,Delhi
2727,39,Bol Radha Bol,Bhojpuri,3269,Mobile,2026-01-12 20:41:49.987751,Bihar
2728,63,Kesariya Balam,Bhojpuri,416,Mobile,2026-01-11 17:09:51.497781,Haryana
2729,193,Padharo Mhare Des,Bhojpuri,1456,Web,2026-01-15 08:43:55.751757,Delhi
2730,48,Ghatak,Rajasthani,597,SmartTV,2026-01-09 10:06:57.427372,Rajasthan
2731,292,Nirahua Hindustani,Bhojpuri,2254,Web,2026-01-13 16:02:01.605420,Bihar
2732,92,Nirahua Hindustani,Haryanvi,2691,SmartTV,2026-01-08 19:09:13.210845,Delhi
2733,412,Nirahua Hindustani,Rajasthani,2047,SmartTV,2026-01-19 15:41:17.026420,UP
2734,18,Bol Radha Bol,Bhojpuri,2136,Web,2026-01-21 00:37:49.240033,UP
2735,210,Desi Londe,Rajasthani,252,Web,2026-01-17 03:38:04.011988,Rajasthan
2736,71,Ghatak,Bhojpuri,2277,Mobile,2026-01-12 01:01:32.026745,Delhi
2737,216,Ghatak,Bhojpuri,2151,SmartTV,2026-01-14 23:37:06.656622,Rajasthan
2738,468,Padharo Mhare Des,Rajasthani,2621,SmartTV,2026-01-21 10:38:37.579013,UP
2739,194,Kesariya Balam,Haryanvi,695,SmartTV,2026-01-15 19:05:43.369289,Bihar
2740,63,Nirahua Hindustani,Bhojpuri,1171,SmartTV,2026-01-20 06:56:44.920623,Delhi
2741,484,Nirahua Hindustani,Haryanvi,2027,SmartTV,2026-01-08 06:57:11.719383,UP
2742,480,Bol Radha Bol,Rajasthani,207,Web,2026-01-16 08:27:21.933271,Haryana
2743,266,Desi Londe,Haryanvi,803,SmartTV,2026-01-16 06:23:05.118437,Haryana
2744,214,Desi Londe,Rajasthani,1975,SmartTV,2026-01-11 02:16:38.093342,UP
2745,496,Padharo Mhare Des,Bhojpuri,1317,Web,2026-01-18 10:30:48.136208,Rajasthan
2746,418,Nirahua Hindustani,Haryanvi,2328,Web,2026-01-19 15:18:40.001889,Haryana
2747,5,Bol Radha Bol,Bhojpuri,2707,SmartTV,2026-01-20 19:02:17.132511,Rajasthan
2748,303,Bol Radha Bol,Bhojpuri,411,SmartTV,2026-01-08 15:08:59.059242,Bihar
2749,268,Desi Londe,Rajasthani,26,Mobile,2026-01-13 11:23:43.185359,Bihar
2750,426,Bol Radha Bol,Haryanvi,1754,Mobile,2026-01-16 08:27:31.392564,Delhi
2751,150,Ghatak,Rajasthani,2906,Web,2026-01-08 08:39:19.804872,Haryana
2752,393,Desi Londe,Rajasthani,2482,Mobile,2026-01-16 09:15:41.506712,Haryana
2753,375,Ghatak,Bhojpuri,1908,Mobile,2026-01-12 00:00:57.580771,Rajasthan
2754,84,Desi Londe,Bhojpuri,997,SmartTV,2026-01-17 16:04:28.356092,Haryana
2755,126,Ghatak,Rajasthani,2087,Mobile,2026-01-21 23:29:00.471965,Haryana
2756,409,Nirahua Hindustani,Bhojpuri,768,Web,2026-01-11 13:13:35.234057,Haryana
2757,459,Bol Radha Bol,Haryanvi,2682,Mobile,2026-01-12 05:40:19.783089,Haryana
2758,241,Desi Londe,Bhojpuri,655,Mobile,2026-01-08 13:23:40.301580,Haryana
2759,331,Desi Londe,Rajasthani,3412,Mobile,2026-01-21 12:36:52.202550,Haryana
2760,443,Ghatak,Bhojpuri,2961,SmartTV,2026-01-15 00:38:10.422585,Delhi
2761,328,Desi Londe,Rajasthani,3447,Mobile,2026-01-16 11:24:42.352830,UP
2762,309,Bol Radha Bol,Bhojpuri,3059,Mobile,2026-01-19 06:23:51.892016,Haryana
2763,468,Kesariya Balam,Bhojpuri,1036,Web,2026-01-15 12:23:15.778979,UP
2764,206,Nirahua Hindustani,Rajasthani,1954,SmartTV,2026-01-16 17:09:34.805949,UP
2765,390,Desi Londe,Haryanvi,1225,Mobile,2026-01-08 06:39:42.871680,Delhi
2766,348,Bol Radha Bol,Rajasthani,2254,Mobile,2026-01-20 20:04:04.240539,Haryana
2767,369,Kesariya Balam,Haryanvi,708,SmartTV,2026-01-21 03:10:55.338563,UP
2768,93,Kesariya Balam,Haryanvi,776,SmartTV,2026-01-21 04:23:31.269480,Haryana
2769,149,Padharo Mhare Des,Rajasthani,2827,SmartTV,2026-01-17 13:01:24.058987,Haryana
2770,149,Kesariya Balam,Bhojpuri,1443,Web,2026-01-17 04:16:46.727045,Haryana
2771,428,Kesariya Balam,Bhojpuri,3600,SmartTV,2026-01-14 01:02:32.789865,Bihar
2772,281,Desi Londe,Bhojpuri,648,Mobile,2026-01-11 00:30:33.036600,Haryana
2773,286,Kesariya Balam,Bhojpuri,3104,Mobile,2026-01-14 20:05:11.332488,Bihar
2774,45,Ghatak,Haryanvi,2070,SmartTV,2026-01-19 12:15:06.595473,Bihar
2775,291,Bol Radha Bol,Bhojpuri,1926,Web,2026-01-16 01:52:35.146331,Delhi
2776,392,Desi Londe,Haryanvi,1042,Web,2026-01-11 18:31:41.013375,UP
2777,256,Padharo Mhare Des,Bhojpuri,126,SmartTV,2026-01-17 04:11:26.886960,Haryana
2778,160,Kesariya Balam,Rajasthani,1020,SmartTV,2026-01-18 20:41:22.245902,Bihar
2779,279,Nirahua Hindustani,Rajasthani,2597,SmartTV,2026-01-08 15:08:58.127280,Haryana
2780,94,Bol Radha Bol,Haryanvi,826,SmartTV,2026-01-10 08:56:37.164991,UP
2781,345,Padharo Mhare Des,Haryanvi,2332,SmartTV,2026-01-14 13:50:38.857915,Bihar
2782,75,Desi Londe,Haryanvi,1744,Web,2026-01-08 11:04:05.854903,Rajasthan
2783,446,Bol Radha Bol,Haryanvi,1396,Mobile,2026-01-09 08:09:55.967379,Rajasthan
2784,141,Padharo Mhare Des,Rajasthani,626,Web,2026-01-10 10:13:28.340145,UP
